int_rate,dti,fico_range_low,revol_util,annual_inc_log,loan_amnt_log,installment,open_acc,pub_rec,delinq_2yrs,credit_history_years,income_to_loan_ratio,installment_to_income,total_interest_burden,sub_grade_freq,emp_stable,revol_bal_log,annual_inc
9.8,11.8,755.0,10.9,12.206077645517674,10.463131911491967,1126.07,6.0,0.0,0.0,18.751540041067763,5.714285714285714,0.06756419999999999,3430.0,0.06290721186250281,1.0,10.28742254209393,200000.0
11.99,27.92,680.0,72.9,11.184435286790631,8.160803920954665,116.24,17.0,0.0,0.0,12.999315537303216,20.571428571428573,0.019373333333333333,419.65,0.06762525275219052,1.0,10.226331631955956,72000.0
7.91,8.19,715.0,4.7,11.034905792929415,9.210440366976517,312.95,10.0,0.0,1.0,16.334017796030118,6.2,0.060570967741935475,791.0,0.051561446865872836,1.0,10.479117287167616,62000.0
8.49,14.5,720.0,8.9,11.184435286790631,9.798182590890704,568.14,18.0,0.0,0.0,9.998631074606434,4.0,0.09469,1528.2,0.054145135924511346,0.0,7.720017940432244,72000.0
14.85,11.38,680.0,64.1,12.07254696717504,10.085850775128717,569.08,8.0,5.0,0.0,12.668035592060233,7.291666666666667,0.039022628571428575,3564.0,0.044147382610649294,0.0,9.151545325465678,175000.0
14.85,22.8,700.0,34.4,10.839600519357369,7.783640596221253,83.03,21.0,0.0,0.0,10.666666666666666,21.25,0.019536470588235294,356.4,0.044147382610649294,0.0,8.909910726701899,51000.0
19.99,25.92,685.0,23.4,10.819798284210286,9.90353755128617,529.77,37.0,0.0,0.0,23.83025325119781,2.5,0.12714479999999997,3997.9999999999995,0.00853740732419681,1.0,9.964582651895938,50000.0
17.86,28.98,665.0,74.1,10.915106645867503,10.221977646629885,992.27,15.0,0.0,0.0,24.418891170431213,2.0,0.21649527272727273,4911.5,0.01707481464839362,0.0,9.53097354456765,55000.0
12.88,12.62,660.0,30.6,11.407576060361786,9.392745258631441,272.31,11.0,1.0,0.0,13.66735112936345,7.5,0.036308,1545.6,0.06122219725904291,1.0,9.021115038865434,90000.0
13.67,37.79,670.0,67.1,10.714439990727769,8.517393171418904,170.09,10.0,1.0,0.0,10.584531143052704,9.0,0.04535733333333333,683.5,0.05571781622107391,0.0,9.63554274576738,45000.0
6.99,20.52,680.0,55.8,10.87806606028079,8.699681400989514,185.24,8.0,0.0,0.0,6.417522245037645,8.833333333333334,0.0419411320754717,419.4,0.030891934396764773,0.0,9.064505023752638,53000.0
7.91,28.84,695.0,76.9,11.736077016252437,9.90353755128617,625.9,19.0,0.0,0.0,14.666666666666666,6.25,0.0600864,1582.0,0.051561446865872836,0.0,10.891149658349637,125000.0
12.88,19.88,710.0,15.4,10.571342565808699,7.783640596221253,80.73,10.0,0.0,1.0,15.247091033538672,16.25,0.02484,309.12000000000006,0.06122219725904291,1.0,7.591861714889934,39000.0
9.17,8.84,760.0,25.5,11.736077016252437,9.680406499268875,510.07,12.0,0.0,0.0,14.99794661190965,7.8125,0.048966720000000005,1467.2,0.0636935520107841,1.0,9.12369256525051,125000.0
15.41,28.8,670.0,89.0,11.289794413577894,10.12667110305036,871.67,20.0,0.0,0.0,17.585215605749486,3.2,0.1307505,3852.5,0.03538530667265783,1.0,10.360247621697122,80000.0
11.99,22.04,690.0,21.6,10.308985993422082,8.517393171418904,166.05,14.0,1.0,1.0,16.082135523613964,6.0,0.06642,599.5,0.06762525275219052,1.0,8.188966863648876,30000.0
6.99,20.73,740.0,24.6,11.695255355062795,9.980494888896912,666.85,18.0,0.0,0.0,25.248459958932237,5.555555555555555,0.06668500000000001,1509.84,0.030891934396764773,0.0,11.484811957786423,120000.0
14.85,15.87,685.0,98.7,11.034905792929415,10.213762473640543,943.5,11.0,0.0,0.0,21.08145106091718,2.2731439046746105,0.18261290322580645,4050.3375,0.044147382610649294,1.0,9.871377498617894,62000.0
10.78,10.3,710.0,12.7,10.545367754151743,8.987321812850125,261.08,6.0,0.0,0.0,9.333333333333334,4.75,0.08244631578947369,862.4,0.06638957537631993,0.0,6.773080375655535,38000.0
14.85,35.13,685.0,82.0,10.887455624298198,8.881975184248867,249.07,13.0,0.0,0.0,24.914442162902123,7.430555555555555,0.055866168224299066,1069.2,0.044147382610649294,1.0,9.576579433583511,53500.0
7.26,13.56,805.0,4.3,12.323860125621126,10.463131911491967,1084.87,12.0,0.0,0.0,18.49965776865161,6.428571428571429,0.05785973333333333,2541.0,0.03707032127611773,1.0,7.9919305198524775,225000.0
12.59,27.99,705.0,37.5,10.545367754151743,8.703838719690246,201.82,13.0,0.0,0.0,28.249144421629023,6.3070539419087135,0.06373263157894737,758.5475,0.06122219725904291,0.0,10.06317999126972,38000.0
11.99,7.11,690.0,25.2,10.203629181337648,8.699681400989514,199.26,8.0,1.0,0.0,10.82819986310746,4.5,0.08856,719.4,0.06762525275219052,0.0,8.224699561967235,27000.0
9.17,28.48,685.0,36.3,10.961295207644392,8.987321812850125,255.04,17.0,0.0,1.0,9.248459958932239,7.2,0.05313333333333333,733.6,0.0636935520107841,0.0,8.933400396056303,57600.0
16.59,13.27,690.0,37.0,10.839600519357369,9.036106025364846,297.78,10.0,0.0,0.0,9.66735112936345,6.071428571428571,0.07006588235294117,1393.56,0.02909458548640755,0.0,8.312135107648412,51000.0
16.99,16.91,670.0,62.8,11.560076190756561,10.463131911491967,869.66,23.0,0.0,0.0,12.999315537303216,2.9950571428571426,0.09955374092552491,5946.5,0.02460121321051449,1.0,10.827786135811811,104827.0
13.99,22.59,680.0,83.7,11.225256725762893,9.32375833901174,260.55,12.0,0.0,0.0,19.83025325119781,6.696428571428571,0.041688,1566.88,0.05571781622107391,1.0,9.891364362733817,75000.0
22.45,19.32,680.0,42.6,10.596659732783579,9.90353755128617,557.51,10.0,1.0,0.0,17.585215605749486,2.0,0.16725299999999999,4490.0,0.006066052572455628,0.0,8.887652690325586,40000.0
6.99,23.73,750.0,28.4,11.156264806643742,8.853808274977197,216.11,22.0,0.0,0.0,21.50034223134839,10.0,0.03704742857142858,489.3,0.030891934396764773,0.0,9.11305824916963,70000.0
9.8,8.56,690.0,16.8,11.719947764402807,9.210440366976517,321.74,14.0,0.0,0.0,13.585215605749486,12.3,0.031389268292682924,980.0,0.06290721186250281,0.0,8.578852571802965,123000.0
9.8,16.85,675.0,86.5,11.561725152903833,10.308985993422082,965.21,9.0,0.0,1.0,22.247775496235455,3.5,0.11030971428571429,2940.0,0.06290721186250281,1.0,10.273843483530724,105000.0
12.88,23.98,685.0,47.6,11.082157933374816,10.12667110305036,840.91,18.0,0.0,1.0,14.499657768651609,2.6,0.15524492307692306,3220.0,0.06122219725904291,1.0,9.754581429281577,65000.0
10.64,26.53,685.0,41.8,10.239995502805316,8.922791623969637,244.27,10.0,0.0,0.0,33.752224503764545,3.7333333333333334,0.10468714285714285,798.0,0.06638957537631993,0.0,9.686574550972555,28000.0
9.76,29.24,710.0,39.4,10.308985993422082,9.169622538697624,308.69,10.0,0.0,0.0,3.164955509924709,3.125,0.123476,936.96,0.06290721186250281,0.0,9.038958755220563,30000.0
11.99,16.06,715.0,19.2,11.082157933374816,10.114599007626499,820.28,22.0,0.0,1.0,16.0,2.6315789473684212,0.15143630769230768,2961.53,0.06762525275219052,1.0,9.974458466406707,65000.0
7.89,21.08,720.0,57.0,10.778977123006351,9.04793908261736,265.93,9.0,0.0,0.0,11.247091033538672,5.647058823529412,0.0664825,670.65,0.051561446865872836,1.0,9.583557732534226,48000.0
10.78,18.81,695.0,44.6,11.050905878263567,9.90353755128617,652.7,10.0,0.0,0.0,9.248459958932239,3.15,0.12432380952380953,2156.0,0.06638957537631993,1.0,9.641278276057378,63000.0
23.13,20.48,665.0,38.2,11.002116507732017,8.372398606513004,167.72,13.0,1.0,0.0,12.0,13.872832369942197,0.033544,1000.3725,0.006066052572455628,1.0,8.533853632309345,60000.0
14.85,24.77,680.0,101.1,10.645448706505872,7.601402334583733,69.19,9.0,0.0,0.0,16.914442162902123,21.0,0.019768571428571427,297.0,0.044147382610649294,0.0,8.985445287623167,42000.0
5.32,20.37,710.0,4.0,11.599112335481124,9.61587214452889,451.73,6.0,0.0,0.0,13.500342231348391,7.266666666666667,0.04973174311926605,798.0,0.04785441473826107,1.0,6.81783057145415,109000.0
7.49,11.72,805.0,15.5,11.289794413577894,9.680406499268875,320.54,14.0,0.0,0.0,32.75290896646133,5.0,0.048081,1198.4,0.03707032127611773,1.0,9.741380302992413,80000.0
6.99,5.57,730.0,24.5,10.645448706505872,8.853808274977197,216.11,12.0,0.0,0.0,10.33264887063655,6.0,0.06174571428571429,489.3,0.030891934396764773,1.0,8.736007384569218,42000.0
8.49,27.5,670.0,63.0,11.045733878224299,9.749811759932081,541.31,12.0,0.0,0.0,40.33401779603012,3.6545189504373177,0.10364132429198243,1456.035,0.054145135924511346,0.0,9.50039462857302,62675.0
9.17,37.4,680.0,34.8,10.373522431293592,9.259225769705994,334.73,14.0,1.0,0.0,19.247091033538673,3.0476190476190474,0.12552375000000002,962.85,0.0636935520107841,1.0,8.916103530553727,32000.0
15.77,12.87,675.0,31.6,10.404293143019792,8.867990898182093,248.81,5.0,0.0,1.0,21.248459958932237,4.647887323943662,0.09047636363636363,1119.67,0.03538530667265783,0.0,7.142827401161621,33000.0
9.17,2.76,705.0,38.2,11.19822841866684,9.210440366976517,208.41,6.0,0.0,0.0,18.247775496235455,7.3,0.03425917808219178,917.0,0.0636935520107841,1.0,9.090880931938855,73000.0
8.38,33.11,765.0,26.9,10.829748417047593,9.259225769705994,330.88,18.0,0.0,0.0,17.418206707734427,4.809523809523809,0.07862495049504951,879.9000000000001,0.054145135924511346,1.0,9.049467146388098,50500.0
11.48,13.78,660.0,72.1,11.51293546492023,8.699681400989514,197.8,10.0,0.0,1.0,18.417522245037645,16.666666666666668,0.023736,688.8,0.060435857110761625,0.0,9.328212292571072,100000.0
10.64,25.21,660.0,69.6,11.258646833490921,9.61587214452889,488.53,13.0,0.0,3.0,9.91375770020534,5.169771333333334,0.07559792780003034,1596.0,0.06638957537631993,1.0,8.53346016388011,77546.57
10.78,11.15,690.0,15.2,10.915106645867503,8.699681400989514,195.81,14.0,0.0,0.0,12.58590006844627,9.166666666666666,0.04272218181818182,646.8,0.06638957537631993,0.0,8.329658067569396,55000.0
9.17,12.42,785.0,0.0,11.350418300109132,8.006700845440367,95.64,5.0,0.0,0.0,11.331964407939767,28.333333333333332,0.013502117647058824,275.1,0.0636935520107841,1.0,0.0,85000.0
12.88,28.41,730.0,55.9,11.156264806643742,9.61587214452889,340.38,13.0,0.0,0.0,13.333333333333334,4.666666666666667,0.05835085714285714,1932.0,0.06122219725904291,0.0,8.430981494597171,70000.0
20.5,24.78,690.0,21.6,11.119897691565697,9.90353755128617,535.46,11.0,0.0,0.0,16.418891170431213,3.375,0.0951928888888889,4100.0,0.00853740732419681,1.0,8.859647499714997,67500.0
15.41,10.19,660.0,55.0,11.561725152903833,9.680406499268875,384.1,9.0,4.0,0.0,23.583846680355922,6.5625,0.04389714285714286,2465.6,0.03538530667265783,1.0,9.688064124237057,105000.0
9.76,21.79,700.0,45.0,10.36668683462848,9.314790473332646,356.92,8.0,0.0,0.0,19.83025325119781,2.863243243243243,0.13476307343779498,1083.36,0.06290721186250281,0.0,9.446123703636829,31782.0
6.49,17.03,750.0,46.9,12.066816325306588,9.798182590890704,551.61,15.0,0.0,0.0,25.998631074606433,9.666666666666666,0.03804206896551724,1168.2,0.03257694900022467,1.0,10.023046787593767,174000.0
16.59,18.88,705.0,15.4,10.308985993422082,8.229777750081887,132.94,7.0,0.0,0.0,6.165639972621492,8.0,0.053176,622.125,0.02909458548640755,0.0,7.069023426578259,30000.0
7.49,28.7,715.0,53.4,11.51293546492023,10.085850775128717,746.44,18.0,0.0,0.0,29.913757700205338,4.166666666666667,0.0895728,1797.6,0.03707032127611773,1.0,10.564059887163895,100000.0
14.85,31.37,665.0,96.4,11.289794413577894,9.392745258631441,415.11,15.0,0.0,0.0,16.16700889801506,6.666666666666667,0.0622665,1782.0,0.044147382610649294,0.0,10.627866891777025,80000.0
9.17,21.57,745.0,11.2,11.184435286790631,10.085850775128717,500.19,13.0,0.0,0.0,12.501026694045175,3.0,0.083365,2200.8,0.0636935520107841,1.0,8.654691704601872,72000.0
7.89,28.43,700.0,43.8,10.714439990727769,8.77971129020447,203.36,18.0,0.0,1.0,10.666666666666666,6.923076923076923,0.05422933333333334,512.85,0.051561446865872836,1.0,9.20432229965062,45000.0
19.89,21.98,680.0,18.2,11.289794413577894,10.12667110305036,660.82,14.0,0.0,0.0,23.16495550992471,3.2,0.099123,4972.5,0.013030779600089868,1.0,8.428361977709622,80000.0
6.99,18.82,705.0,55.0,10.896757843893464,9.472781556562168,401.35,15.0,0.0,0.0,17.248459958932237,4.153846153846154,0.0891888888888889,908.7,0.030891934396764773,0.0,9.862300908205878,54000.0
5.32,3.97,750.0,36.7,11.350418300109132,9.305741456739435,331.27,10.0,0.0,0.0,15.58384668035592,7.7272727272727275,0.04676752941176471,585.2,0.04785441473826107,1.0,9.660778845727078,85000.0
17.86,15.87,680.0,74.2,11.532737896139919,10.12667110305036,632.94,12.0,0.0,0.0,27.498973305954827,4.08,0.0744635294117647,4465.0,0.01707481464839362,1.0,10.220340002287688,102000.0
24.24,31.32,670.0,58.7,10.596659732783579,9.820160289946374,531.9,23.0,0.0,1.0,13.08145106091718,2.1739130434782608,0.15957,4460.16,0.004156369355201079,0.0,8.390949464841986,40000.0
11.99,20.36,670.0,53.5,11.225256725762893,7.601402334583733,66.42,16.0,0.0,0.0,17.418206707734427,37.5,0.0106272,239.8,0.06762525275219052,1.0,9.27865301215827,75000.0
14.85,18.23,695.0,99.5,11.608244735642321,10.085850775128717,569.08,11.0,0.0,0.0,13.828884325804244,4.583333333333333,0.06208145454545455,3564.0,0.044147382610649294,0.0,10.840110183382201,110000.0
14.85,16.26,675.0,59.2,11.06195554002416,9.484253080341965,454.89,14.0,0.0,1.0,12.58590006844627,4.844106463878327,0.08569356357927786,1952.775,0.044147382610649294,1.0,9.156939595249067,63700.0
11.99,24.08,670.0,82.8,11.982935344196433,10.085850775128717,533.75,12.0,0.0,0.0,21.08145106091718,6.666666666666667,0.04003125,2877.6,0.06762525275219052,0.0,10.514230906841258,160000.0
9.8,19.59,755.0,14.7,10.757924157061597,8.294299608857235,128.7,20.0,0.0,0.0,8.668035592060233,11.75,0.03285957446808511,392.0,0.06290721186250281,1.0,9.16868469670735,47000.0
7.49,16.94,705.0,34.7,11.461642696843066,9.862717639992917,597.16,33.0,0.0,0.0,28.58590006844627,4.947916666666667,0.07543073684210526,1438.08,0.03707032127611773,1.0,10.442054794483777,95000.0
13.67,31.93,660.0,58.0,10.463131911491967,9.005895898094458,277.25,15.0,0.0,2.0,13.752224503764545,4.294478527607362,0.09505714285714287,1114.105,0.05571781622107391,0.0,8.554103545436334,35000.0
7.91,17.1,725.0,42.4,11.80560254159177,10.308985993422082,938.85,12.0,0.0,0.0,28.501026694045173,4.466666666666667,0.08407611940298508,2373.0,0.051561446865872836,1.0,9.36691667901828,134000.0
13.99,24.58,685.0,62.8,11.643084929027989,9.61587214452889,512.6,9.0,1.0,0.0,20.0,7.593333333333334,0.0540052677787533,2098.5,0.05571781622107391,1.0,9.904986428659864,113900.0
7.49,25.87,690.0,33.1,11.289794413577894,7.313886831633462,46.66,24.0,0.0,1.0,32.24914442162902,53.333333333333336,0.006998999999999999,112.35,0.03707032127611773,1.0,9.117347505127018,80000.0
17.27,31.1,690.0,101.8,11.51293546492023,8.517393171418904,178.94,8.0,0.0,1.0,22.080766598220396,20.0,0.021472799999999997,863.5,0.02460121321051449,1.0,11.01120823356823,100000.0
11.48,13.83,695.0,44.7,11.695255355062795,9.90353755128617,659.33,21.0,0.0,0.0,38.913073237508556,6.0,0.065933,2296.0,0.060435857110761625,1.0,11.145738318072041,120000.0
15.77,26.96,695.0,35.4,10.668978650219241,9.382274835883651,287.33,8.0,0.0,0.0,9.752224503764545,3.6210526315789475,0.08018511627906975,1872.6875,0.03538530667265783,1.0,8.313116702819253,43000.0
11.99,19.46,680.0,75.2,11.695255355062795,9.798182590890704,400.31,12.0,1.0,0.0,27.498973305954827,6.666666666666667,0.040031,2158.2,0.06762525275219052,0.0,9.39607277189222,120000.0
6.49,23.11,705.0,64.4,11.49273296168228,7.601402334583733,61.29,7.0,0.0,0.0,15.416837782340862,49.0,0.007504897959183673,129.8,0.03257694900022467,0.0,9.59852367284982,98000.0
11.48,13.84,660.0,97.0,11.002116507732017,9.169622538697624,316.48,4.0,0.0,1.0,4.7529089664613275,6.25,0.063296,1102.08,0.060435857110761625,0.0,8.80926561216931,60000.0
10.64,17.56,710.0,47.0,11.736077016252437,10.292179440058462,636.12,10.0,0.0,0.0,8.668035592060233,4.237288135593221,0.06106752000000001,3138.8,0.06638957537631993,1.0,10.11484188327536,125000.0
11.22,6.88,760.0,24.3,11.264476926102367,8.517393171418904,164.22,12.0,0.0,0.0,12.334017796030116,15.6,0.025264615384615385,561.0,0.060435857110761625,1.0,8.6328406149422,78000.0
9.8,14.24,670.0,78.3,12.429220196836383,9.798182590890704,579.13,14.0,6.0,0.0,40.50102669404517,13.88888888888889,0.027798240000000002,1764.0,0.06290721186250281,1.0,9.18049952996516,250000.0
11.22,17.75,670.0,75.5,11.608244735642321,9.680406499268875,349.64,20.0,0.0,0.0,21.166324435318277,6.875,0.03814254545454546,1795.2,0.060435857110761625,0.0,10.204924590220244,110000.0
7.49,24.85,725.0,33.5,11.407576060361786,8.343077871169383,130.63,15.0,0.0,0.0,14.33264887063655,21.428571428571427,0.017417333333333333,314.58,0.03707032127611773,1.0,9.647239545573877,90000.0
18.99,33.18,675.0,80.6,11.211833885608513,10.019090435608215,582.25,10.0,0.0,1.0,17.752224503764545,3.2962138084632517,0.09441891891891892,4263.254999999999,0.015389800044933722,1.0,10.52042840709082,74000.0
23.13,8.5,710.0,53.8,11.002116507732017,10.034559673629849,644.45,7.0,0.0,0.0,14.913073237508556,2.6315789473684212,0.12889,5273.64,0.006066052572455628,1.0,9.622913491543725,60000.0
7.49,18.6,680.0,41.2,11.225256725762893,8.987321812850125,248.82,18.0,0.0,1.0,13.333333333333334,9.375,0.0398112,599.2,0.03707032127611773,0.0,9.855242239908133,75000.0
11.99,27.45,665.0,56.9,11.06665398721974,8.412054873292933,149.45,13.0,0.0,2.0,12.167008898015059,14.222222222222221,0.028021874999999998,539.55,0.06762525275219052,0.0,8.704336438489406,64000.0
19.48,26.81,670.0,75.0,11.289794413577894,9.865318286418624,504.46,15.0,0.0,0.0,9.91375770020534,4.1558441558441555,0.075669,3749.9,0.013143113906987193,1.0,10.338932086385478,80000.0
7.91,17.07,685.0,62.0,11.407576060361786,9.61587214452889,303.51,20.0,0.0,0.0,14.33264887063655,6.0,0.040468,1186.5,0.051561446865872836,1.0,9.909767790493278,90000.0
9.17,12.77,715.0,36.5,11.775297421715827,9.90353755128617,637.58,8.0,0.0,0.0,4.167008898015058,6.5,0.058853538461538464,1834.0,0.0636935520107841,0.0,9.408207140105599,130000.0
18.49,22.36,675.0,49.0,11.542493975902508,10.308985993422082,769.83,13.0,0.0,0.0,12.41889117043121,3.433333333333333,0.08968893203883495,5547.0,0.01707481464839362,0.0,10.147648679072807,103000.0
5.32,11.92,690.0,43.3,10.292179440058462,8.853808274977197,210.81,5.0,0.0,0.0,9.08145106091718,4.214285714285714,0.08575322033898304,372.4,0.04785441473826107,0.0,9.062652099076578,29500.0
9.8,17.08,670.0,100.5,11.512268649314043,10.308985993422082,965.21,6.0,0.0,0.0,29.66735112936345,3.3311113333333333,0.11590246058022277,2940.0,0.06290721186250281,0.0,10.32084829289068,99933.34
7.91,11.59,725.0,14.2,10.881550482802885,8.853808274977197,219.07,21.0,0.0,1.0,13.08145106091718,7.597857142857142,0.04942822224311366,553.7,0.051561446865872836,1.0,8.897135342293316,53185.0
12.88,3.44,660.0,30.4,11.225256725762893,7.937731775260109,94.19,11.0,3.0,0.0,16.334017796030118,26.785714285714285,0.0150704,360.64,0.06122219725904291,1.0,8.644178203170727,75000.0
6.89,33.4,730.0,35.7,11.082157933374816,8.517393171418904,154.14,21.0,0.0,0.0,22.666666666666668,13.0,0.02845661538461538,344.5,0.030891934396764773,1.0,9.920295504185495,65000.0
15.41,20.98,690.0,50.3,11.350418300109132,10.043292972227004,552.14,14.0,0.0,0.0,12.501026694045175,3.6956521739130435,0.07794917647058823,3544.3,0.03538530667265783,0.0,9.552865680310473,85000.0
12.88,18.66,660.0,79.3,11.314486721293981,10.463131911491967,1177.27,9.0,0.0,1.0,24.334017796030118,2.342857142857143,0.17228341463414634,4508.0,0.06122219725904291,1.0,10.43346853534186,82000.0
16.59,12.75,690.0,35.6,11.608244735642321,9.824227871550496,455.09,9.0,1.0,0.0,15.498973305954825,5.953991880920162,0.04964618181818182,3065.0025,0.02909458548640755,1.0,8.615408238913192,110000.0
13.99,11.36,665.0,95.0,11.272139700982676,10.085850775128717,820.15,7.0,0.0,0.0,10.913073237508556,3.275,0.12521374045801525,3357.6,0.05571781622107391,0.0,9.59933728737704,78600.0
17.97,38.5699,670.0,92.3,11.156264806643742,10.016860879703811,568.45,25.0,0.0,1.0,12.58590006844627,3.125,0.09744857142857144,4025.28,0.023590204448438554,0.0,10.58164799078775,70000.0
9.17,16.2,670.0,60.4,12.013706813470414,9.680406499268875,510.07,19.0,0.0,0.0,12.41889117043121,10.3125,0.037096,1467.2,0.0636935520107841,1.0,9.787739943991815,165000.0
12.59,15.01,765.0,17.4,11.170449240431308,10.436348603162731,768.18,27.0,0.0,0.0,22.913073237508556,2.083639031548056,0.1298332394366197,4290.0425,0.06122219725904291,0.0,10.275361405649203,71000.0
6.89,15.42,725.0,37.1,11.350418300109132,9.546884034617925,431.58,10.0,0.0,0.0,12.24914442162902,6.071428571428571,0.06092894117647059,964.6,0.030891934396764773,1.0,9.624104282899042,85000.0
12.88,15.18,660.0,61.2,10.92415631759022,9.174816815907135,324.59,19.0,1.0,1.0,15.331964407939767,5.751295336787565,0.07018162162162161,1242.92,0.06122219725904291,0.0,9.150590367570409,55500.0
9.8,23.17,720.0,47.3,11.350418300109132,10.085850775128717,507.58,23.0,0.0,0.0,15.247091033538672,3.5416666666666665,0.07165835294117646,2352.0000000000005,0.06290721186250281,1.0,10.591798055204546,85000.0
9.17,38.33,680.0,59.6,10.404293143019792,7.696667081526462,70.14,17.0,0.0,0.0,16.914442162902123,15.0,0.025505454545454546,201.74,0.0636935520107841,1.0,10.113099969565987,33000.0
6.89,9.96,755.0,41.6,10.308985993422082,9.210440366976517,308.27,5.0,0.0,0.0,10.584531143052704,3.0,0.12330799999999999,689.0,0.030891934396764773,0.0,9.046408680293819,30000.0
13.67,10.67,670.0,50.2,11.652696102959753,10.463131911491967,808.42,20.0,0.0,0.0,19.416837782340863,3.2857142857142856,0.08435686956521739,4784.5,0.05571781622107391,1.0,10.71159155655226,115000.0
14.85,8.51,670.0,66.2,11.695255355062795,9.680406499268875,553.48,10.0,0.0,0.0,12.334017796030116,7.5,0.055348,2376.0,0.044147382610649294,1.0,9.368283850042138,120000.0
6.24,24.24,715.0,51.8,10.124589020216114,8.699681400989514,183.19,8.0,0.0,0.0,30.49965776865161,4.158,0.08811447811447812,374.4,0.03257694900022467,0.0,9.765029759388561,24948.0
11.48,19.42,685.0,54.1,11.982935344196433,9.798182590890704,593.4,25.0,0.0,1.0,26.913073237508556,8.88888888888889,0.044504999999999996,2066.4,0.060435857110761625,1.0,10.266045159633016,160000.0
11.48,31.58,720.0,32.1,11.225256725762893,9.61587214452889,329.74,10.0,0.0,0.0,22.82819986310746,5.0,0.052758400000000004,1722.0,0.060435857110761625,1.0,8.479283618343016,75000.0
13.44,25.99,705.0,39.1,11.082157933374816,9.90353755128617,678.13,23.0,0.0,0.0,11.75085557837098,3.25,0.12519323076923075,2688.0,0.05088744102448888,0.0,10.299743721558983,65000.0
6.89,3.36,685.0,31.0,10.596659732783579,8.006700845440367,92.49,4.0,2.0,8.0,16.829568788501028,13.333333333333334,0.027746999999999997,206.7,0.030891934396764773,1.0,8.07775756373692,40000.0
11.48,27.9,690.0,44.3,9.741027444837728,8.517393171418904,164.84,8.0,0.0,0.0,4.334017796030117,3.4,0.11635764705882352,574.0,0.060435857110761625,0.0,8.760766624241956,17000.0
11.48,18.93,660.0,59.7,11.48247656671073,8.188966863648876,118.68,16.0,1.0,1.0,9.998631074606434,26.944444444444443,0.014682061855670104,413.28,0.060435857110761625,0.0,8.948585921534317,97000.0
13.44,23.49,705.0,25.4,10.645448706505872,8.412054873292933,152.58,17.0,0.0,0.0,11.58384668035592,9.333333333333334,0.04359428571428572,604.8,0.05088744102448888,1.0,8.406485069431817,42000.0
18.99,36.62,685.0,64.2,10.404293143019792,9.32375833901174,290.48,16.0,0.0,0.0,11.83025325119781,2.9464285714285716,0.10562909090909092,2126.8799999999997,0.013030779600089868,1.0,10.360944044643913,33000.0
18.49,38.02,670.0,37.7,10.298935994257638,9.32375833901174,287.41,13.0,0.0,0.0,3.8302532511978096,2.6517857142857144,0.11612525252525253,2070.8799999999997,0.01707481464839362,1.0,8.47407690034261,29700.0
7.49,12.7,705.0,47.4,11.112462823634855,8.699681400989514,186.61,10.0,0.0,0.0,11.16495550992471,11.166666666666666,0.033422686567164184,449.4,0.03707032127611773,0.0,9.151969458649853,67000.0
5.32,13.52,765.0,33.0,11.995357787034976,10.239995502805316,843.22,16.0,0.0,0.0,35.331964407939765,5.785714285714286,0.06246074074074074,1489.6,0.04785441473826107,1.0,9.858333270529018,162000.0
16.59,30.3,670.0,74.7,11.51293546492023,10.308985993422082,1063.48,24.0,0.0,0.0,17.333333333333332,3.3333333333333335,0.1276176,4977.0,0.02909458548640755,1.0,11.484811957786423,100000.0
13.99,26.54,675.0,64.1,11.156264806643742,10.085850775128717,558.32,11.0,0.0,0.0,10.33264887063655,2.9166666666666665,0.09571200000000002,3357.6,0.05571781622107391,0.0,9.536545799098715,70000.0
11.48,2.83,660.0,36.4,10.778977123006351,8.699681400989514,197.8,8.0,1.0,0.0,18.913073237508556,8.0,0.04945,688.8,0.060435857110761625,0.0,8.094683648698815,48000.0
12.59,15.87,675.0,56.0,11.842236406331555,10.221977646629885,921.17,11.0,0.0,1.0,8.501026694045175,5.054545454545455,0.07952546762589928,3462.25,0.06122219725904291,0.0,8.812843433517195,139000.0
14.85,10.59,660.0,44.0,10.839600519357369,9.105090961257085,311.33,12.0,0.0,0.0,15.83025325119781,5.666666666666667,0.07325411764705882,1336.5,0.044147382610649294,0.0,9.000359807188254,51000.0
10.78,16.6,695.0,35.5,9.741027444837728,8.006700845440367,97.91,9.0,0.0,0.0,4.6680355920602326,5.666666666666667,0.06911294117647059,323.4,0.06638957537631993,1.0,8.69851424787661,17000.0
12.59,8.79,665.0,34.3,11.228424992523879,8.987321812850125,267.98,8.0,0.0,0.0,12.334017796030116,9.40475,0.04274116802679498,1007.2,0.06122219725904291,0.0,8.44009614103127,75238.0
17.27,38.5699,665.0,95.3,10.221213746336286,8.987321812850125,286.3,8.0,0.0,1.0,28.418891170431213,3.434875,0.1250263837839805,1381.6,0.02460121321051449,0.0,9.447860089234899,27479.0
12.88,27.01,670.0,83.2,11.626263078808801,9.952325334619427,706.36,19.0,0.0,0.0,12.999315537303216,5.333333333333333,0.07568142857142857,2704.8,0.06122219725904291,0.0,11.484811957786423,112000.0
9.17,22.37,690.0,63.5,10.87806606028079,8.517393171418904,159.4,14.0,0.0,0.0,20.0,10.6,0.03609056603773585,458.5,0.0636935520107841,1.0,9.727466108290653,53000.0
